pair,date,month,side,outcome,tie,k,y,arm
GBPUSD,2022-04-24 21:00:00,2022-04,bottom,continuation,False,2,0,coincide
GBPUSD,2022-04-29 05:00:00,2022-04,bottom,reversal,False,3,1,coincide
GBPUSD,2022-06-12 21:00:00,2022-06,bottom,continuation,False,2,0,coincide
GBPUSD,2022-07-05 21:00:00,2022-07,bottom,continuation,False,2,0,coincide
GBPUSD,2022-09-21 21:00:00,2022-09,bottom,reversal,False,2,1,coincide
GBPUSD,2022-09-23 09:00:00,2022-09,bottom,continuation,False,1,0,coincide
GBPUSD,2023-07-13 09:00:00,2023-07,top,continuation,False,2,0,coincide
GBPUSD,2023-12-27 22:00:00,2023-12,top,reversal,False,3,1,coincide
GBPUSD,2024-03-07 06:00:00,2024-03,top,continuation,False,2,0,coincide
GBPUSD,2024-04-22 09:00:00,2024-04,bottom,reversal,False,2,1,coincide
GBPUSD,2024-07-15 17:00:00,2024-07,top,reversal,False,4,1,coincide
GBPUSD,2024-08-21 21:00:00,2024-08,top,continuation,False,2,0,coincide
GBPUSD,2024-08-23 13:00:00,2024-08,top,continuation,False,10,0,coincide
GBPUSD,2024-09-23 21:00:00,2024-09,top,continuation,False,3,0,coincide
GBPUSD,2024-09-26 13:00:00,2024-09,top,reversal,False,4,1,coincide
GBPUSD,2024-09-27 09:00:00,2024-09,top,reversal,False,1,1,coincide
GBPUSD,2025-01-13 06:00:00,2025-01,bottom,reversal,False,2,1,coincide
GBPUSD,2025-11-04 22:00:00,2025-11,bottom,reversal,False,2,1,coincide
GBPUSD,2026-01-27 18:00:00,2026-01,top,reversal,False,1,1,coincide
GBPUSD,2026-05-11 13:00:00,2026-05,top,reversal,False,1,1,coincide
GBPUSD,2026-06-18 05:00:00,2026-06,bottom,continuation,False,1,0,coincide
USDJPY,2021-03-04 22:00:00,2021-03,top,continuation,False,1,0,coincide
USDJPY,2021-03-30 21:00:00,2021-03,top,continuation,False,1,0,coincide
USDJPY,2021-11-01 01:00:00,2021-11,top,reversal,False,4,1,coincide
USDJPY,2021-11-16 22:00:00,2021-11,top,reversal,False,4,1,coincide
USDJPY,2021-11-22 22:00:00,2021-11,top,continuation,False,1,0,coincide
USDJPY,2021-11-23 10:00:00,2021-11,top,continuation,False,7,0,coincide
USDJPY,2022-03-13 21:00:00,2022-03,top,continuation,False,1,0,coincide
USDJPY,2022-03-17 17:00:00,2022-03,top,continuation,False,3,0,coincide
USDJPY,2022-03-24 13:00:00,2022-03,top,reversal,False,2,1,coincide
USDJPY,2022-03-25 09:00:00,2022-03,top,continuation,False,1,0,coincide
USDJPY,2022-03-29 01:00:00,2022-03,top,reversal,False,2,1,coincide
USDJPY,2022-04-11 21:00:00,2022-04,top,reversal,False,3,1,coincide
USDJPY,2022-04-12 13:00:00,2022-04,top,continuation,False,3,0,coincide
USDJPY,2022-04-19 21:00:00,2022-04,top,reversal,False,1,1,coincide
USDJPY,2022-04-25 21:00:00,2022-04,top,continuation,False,1,0,coincide
USDJPY,2022-04-28 01:00:00,2022-04,top,continuation,False,1,0,coincide
USDJPY,2022-06-01 21:00:00,2022-06,top,reversal,False,3,1,coincide
USDJPY,2022-06-05 21:00:00,2022-06,top,reversal,False,1,1,coincide
USDJPY,2022-06-13 21:00:00,2022-06,top,continuation,False,1,0,coincide
USDJPY,2022-06-15 01:00:00,2022-06,top,reversal,False,2,1,coincide
USDJPY,2022-06-15 13:00:00,2022-06,top,reversal,False,1,1,coincide
USDJPY,2022-06-21 09:00:00,2022-06,top,reversal,False,10,1,coincide
USDJPY,2022-09-06 21:00:00,2022-09,top,continuation,False,1,0,coincide
USDJPY,2022-10-14 13:00:00,2022-10,top,continuation,False,12,0,coincide
USDJPY,2022-10-19 17:00:00,2022-10,top,reversal,False,5,1,coincide
USDJPY,2023-06-22 21:00:00,2023-06,top,continuation,False,4,0,coincide
USDJPY,2023-12-07 22:00:00,2023-12,bottom,reversal,False,2,1,coincide
USDJPY,2023-12-14 22:00:00,2023-12,bottom,continuation,False,1,0,coincide
USDJPY,2023-12-15 14:00:00,2023-12,bottom,reversal,False,4,1,coincide
USDJPY,2024-04-17 05:00:00,2024-04,top,reversal,False,3,1,coincide
USDJPY,2024-06-26 21:00:00,2024-06,top,reversal,False,1,1,coincide
USDJPY,2024-07-25 01:00:00,2024-07,bottom,reversal,False,2,1,coincide
USDJPY,2024-07-31 21:00:00,2024-07,bottom,reversal,False,3,1,coincide
USDJPY,2024-08-05 01:00:00,2024-08,bottom,continuation,False,1,0,coincide
USDJPY,2024-12-02 10:00:00,2024-12,bottom,continuation,False,1,0,coincide
USDJPY,2025-04-10 21:00:00,2025-04,bottom,continuation,False,2,0,coincide
USDJPY,2025-04-21 21:00:00,2025-04,bottom,continuation,False,1,0,coincide
USDJPY,2025-11-19 22:00:00,2025-11,top,continuation,False,3,0,coincide
USDJPY,2026-01-28 18:00:00,2026-01,bottom,reversal,False,9,1,coincide
USDJPY,2026-08-02 21:00:00,2026-08,bottom,reversal,False,6,1,coincide
USDJPY,2026-08-06 13:00:00,2026-08,top,reversal,False,5,1,coincide
USDJPY,2026-09-08 21:00:00,2026-09,bottom,reversal,False,9,1,coincide
USDCAD,2021-05-06 21:00:00,2021-05,bottom,reversal,False,2,1,coincide
USDCAD,2021-08-20 01:00:00,2021-08,top,continuation,False,1,0,coincide
USDCAD,2022-09-20 21:00:00,2022-09,top,continuation,False,4,0,coincide
USDCAD,2022-09-21 17:00:00,2022-09,top,continuation,False,1,0,coincide
USDCAD,2022-09-26 13:00:00,2022-09,top,reversal,False,3,1,coincide
USDCAD,2022-09-27 09:00:00,2022-09,top,continuation,False,4,0,coincide
USDCAD,2023-12-20 14:00:00,2023-12,bottom,reversal,False,1,1,coincide
USDCAD,2024-08-26 01:00:00,2024-08,bottom,continuation,False,2,0,coincide
USDCAD,2024-08-28 13:00:00,2024-08,bottom,reversal,False,6,1,coincide
USDCAD,2024-12-09 02:00:00,2024-12,top,reversal,False,1,1,coincide
USDCAD,2024-12-17 22:00:00,2024-12,top,continuation,False,5,0,coincide
USDCAD,2025-01-31 18:00:00,2025-01,top,continuation,False,1,0,coincide
USDCAD,2025-12-07 22:00:00,2025-12,bottom,continuation,False,3,0,coincide
USDCAD,2026-01-28 14:00:00,2026-01,bottom,continuation,False,2,0,coincide
USDCAD,2026-06-09 01:00:00,2026-06,top,reversal,False,2,1,coincide
USDCAD,2026-06-09 13:00:00,2026-06,top,reversal,False,4,1,coincide
USDCAD,2026-06-17 21:00:00,2026-06,top,continuation,False,2,0,coincide
USDCAD,2026-08-12 09:00:00,2026-08,bottom,reversal,False,1,1,coincide
USDCAD,2026-08-19 21:00:00,2026-08,bottom,continuation,False,2,0,coincide
NZDUSD,2021-02-19 06:00:00,2021-02,top,continuation,False,1,0,coincide
NZDUSD,2021-11-29 06:00:00,2021-11,bottom,continuation,False,2,0,coincide
NZDUSD,2022-04-27 13:00:00,2022-04,bottom,continuation,False,2,0,coincide
NZDUSD,2022-06-13 21:00:00,2022-06,bottom,continuation,False,3,0,coincide
NZDUSD,2022-09-21 21:00:00,2022-09,bottom,reversal,False,2,1,coincide
NZDUSD,2022-09-23 13:00:00,2022-09,bottom,continuation,False,2,0,coincide
NZDUSD,2022-09-26 13:00:00,2022-09,bottom,reversal,False,2,1,coincide
NZDUSD,2024-12-18 22:00:00,2024-12,bottom,reversal,False,2,1,coincide
NZDUSD,2025-01-10 10:00:00,2025-01,bottom,reversal,False,8,1,coincide
NZDUSD,2025-07-01 05:00:00,2025-07,top,reversal,False,2,1,coincide
NZDUSD,2025-11-04 22:00:00,2025-11,bottom,reversal,False,1,1,coincide
NZDUSD,2025-11-07 06:00:00,2025-11,bottom,reversal,False,3,1,coincide
NZDUSD,2026-01-27 10:00:00,2026-01,top,continuation,False,1,0,coincide
NZDUSD,2026-01-29 02:00:00,2026-01,top,reversal,False,2,1,coincide
NZDUSD,2026-01-29 22:00:00,2026-01,top,reversal,False,5,1,coincide
AUDUSD,2021-02-21 22:00:00,2021-02,top,reversal,False,2,1,coincide
AUDUSD,2021-11-10 22:00:00,2021-11,bottom,continuation,False,1,0,coincide
AUDUSD,2021-11-30 02:00:00,2021-11,bottom,reversal,False,2,1,coincide
AUDUSD,2021-11-30 22:00:00,2021-11,bottom,reversal,False,1,1,coincide
AUDUSD,2021-12-02 22:00:00,2021-12,bottom,continuation,False,4,0,coincide
AUDUSD,2022-01-26 22:00:00,2022-01,bottom,continuation,False,4,0,coincide
AUDUSD,2022-04-05 01:00:00,2022-04,top,continuation,False,1,0,coincide
AUDUSD,2022-09-25 21:00:00,2022-09,bottom,reversal,False,1,1,coincide
AUDUSD,2022-09-26 13:00:00,2022-09,bottom,reversal,False,4,1,coincide
AUDUSD,2023-03-07 22:00:00,2023-03,bottom,reversal,False,4,1,coincide
AUDUSD,2024-09-30 21:00:00,2024-09,top,reversal,False,4,1,coincide
AUDUSD,2024-12-18 22:00:00,2024-12,bottom,reversal,False,3,1,coincide
AUDUSD,2025-01-10 10:00:00,2025-01,bottom,continuation,False,4,0,coincide
AUDUSD,2025-04-07 01:00:00,2025-04,bottom,reversal,False,2,1,coincide
AUDUSD,2026-01-25 22:00:00,2026-01,top,continuation,False,9,0,coincide
USDCHF,2021-03-04 22:00:00,2021-03,top,reversal,False,3,1,coincide
USDCHF,2022-04-19 21:00:00,2022-04,top,reversal,False,2,1,coincide
USDCHF,2022-04-22 09:00:00,2022-04,top,continuation,False,1,0,coincide
USDCHF,2022-04-28 09:00:00,2022-04,top,reversal,False,1,1,coincide
USDCHF,2022-06-13 21:00:00,2022-06,top,reversal,False,2,1,coincide
USDCHF,2022-06-14 09:00:00,2022-06,top,continuation,False,1,0,coincide
USDCHF,2023-02-01 22:00:00,2023-02,bottom,reversal,False,4,1,coincide
USDCHF,2023-07-18 01:00:00,2023-07,bottom,continuation,False,2,0,coincide
USDCHF,2023-12-19 22:00:00,2023-12,bottom,reversal,False,3,1,coincide
USDCHF,2023-12-22 10:00:00,2023-12,bottom,reversal,False,1,1,coincide
USDCHF,2023-12-27 22:00:00,2023-12,bottom,continuation,False,2,0,coincide
USDCHF,2024-03-27 09:00:00,2024-03,top,reversal,False,2,1,coincide
USDCHF,2024-08-05 01:00:00,2024-08,bottom,continuation,True,1,0,coincide
USDCHF,2024-12-30 10:00:00,2024-12,top,reversal,False,2,1,coincide
USDCHF,2025-01-02 10:00:00,2025-01,top,continuation,False,1,0,coincide
USDCHF,2025-04-04 01:00:00,2025-04,bottom,reversal,False,1,1,coincide
USDCHF,2025-04-08 21:00:00,2025-04,bottom,continuation,False,3,0,coincide
USDCHF,2025-04-10 21:00:00,2025-04,bottom,continuation,False,4,0,coincide
EURJPY,2021-05-27 13:00:00,2021-05,top,reversal,False,5,1,coincide
EURJPY,2022-03-06 22:00:00,2022-03,bottom,reversal,False,2,1,coincide
EURJPY,2022-04-19 21:00:00,2022-04,top,reversal,False,1,1,coincide
EURJPY,2022-06-08 09:00:00,2022-06,top,reversal,False,1,1,coincide
EURJPY,2022-10-19 13:00:00,2022-10,top,continuation,False,5,0,coincide
EURJPY,2023-04-30 21:00:00,2023-04,top,continuation,False,7,0,coincide
EURJPY,2023-06-21 21:00:00,2023-06,top,continuation,False,3,0,coincide
EURJPY,2023-06-22 13:00:00,2023-06,top,reversal,False,4,1,coincide
EURJPY,2023-06-23 13:00:00,2023-06,top,reversal,False,4,1,coincide
EURJPY,2023-11-14 22:00:00,2023-11,top,reversal,False,2,1,coincide
EURJPY,2023-12-07 22:00:00,2023-12,bottom,reversal,False,1,1,coincide
EURJPY,2024-04-26 05:00:00,2024-04,top,continuation,False,2,0,coincide
EURJPY,2024-07-31 21:00:00,2024-07,bottom,reversal,False,4,1,coincide
EURJPY,2024-08-05 01:00:00,2024-08,bottom,continuation,False,1,0,coincide
EURJPY,2024-12-02 22:00:00,2024-12,bottom,reversal,False,2,1,coincide
EURJPY,2025-01-16 22:00:00,2025-01,bottom,reversal,False,4,1,coincide
EURJPY,2025-02-05 22:00:00,2025-02,bottom,continuation,False,4,0,coincide
EURJPY,2025-02-07 10:00:00,2025-02,bottom,continuation,False,1,0,coincide
EURJPY,2025-02-10 10:00:00,2025-02,bottom,reversal,False,7,1,coincide
EURJPY,2025-02-21 14:00:00,2025-02,bottom,reversal,False,2,1,coincide
EURJPY,2025-02-24 10:00:00,2025-02,bottom,continuation,False,1,0,coincide
EURJPY,2025-02-27 02:00:00,2025-02,bottom,reversal,False,1,1,coincide
EURJPY,2025-02-27 10:00:00,2025-02,bottom,continuation,False,3,0,coincide
EURJPY,2025-06-16 21:00:00,2025-06,top,reversal,False,1,1,coincide
EURJPY,2025-10-08 17:00:00,2025-10,top,reversal,False,5,1,coincide
EURJPY,2025-11-19 22:00:00,2025-11,top,continuation,False,3,0,coincide
EURJPY,2026-08-03 21:00:00,2026-08,bottom,reversal,False,11,1,coincide
EURJPY,2026-09-08 21:00:00,2026-09,bottom,reversal,False,9,1,coincide
GBPJPY,2021-02-05 10:00:00,2021-02,top,reversal,False,3,1,coincide
GBPJPY,2021-02-15 22:00:00,2021-02,top,reversal,False,2,1,coincide
GBPJPY,2021-10-20 05:00:00,2021-10,top,reversal,False,1,1,coincide
GBPJPY,2022-03-22 21:00:00,2022-03,top,reversal,False,2,1,coincide
GBPJPY,2022-03-25 13:00:00,2022-03,top,continuation,False,3,0,coincide
GBPJPY,2022-04-19 21:00:00,2022-04,top,reversal,False,1,1,coincide
GBPJPY,2022-09-25 21:00:00,2022-09,bottom,reversal,False,1,1,coincide
GBPJPY,2023-04-30 21:00:00,2023-04,top,reversal,False,10,1,coincide
GBPJPY,2023-05-26 17:00:00,2023-05,top,reversal,False,4,1,coincide
GBPJPY,2023-06-15 01:00:00,2023-06,top,continuation,False,3,0,coincide
GBPJPY,2023-06-16 09:00:00,2023-06,top,continuation,False,1,0,coincide
GBPJPY,2023-06-27 05:00:00,2023-06,top,continuation,False,3,0,coincide
GBPJPY,2023-06-28 13:00:00,2023-06,top,continuation,False,10,0,coincide
GBPJPY,2023-07-03 09:00:00,2023-07,top,reversal,False,16,1,coincide
GBPJPY,2023-07-06 09:00:00,2023-07,top,reversal,False,1,1,coincide
GBPJPY,2024-02-22 22:00:00,2024-02,top,continuation,False,2,0,coincide
GBPJPY,2024-02-26 06:00:00,2024-02,top,reversal,False,6,1,coincide
GBPJPY,2024-03-19 21:00:00,2024-03,top,continuation,False,1,0,coincide
GBPJPY,2024-06-13 05:00:00,2024-06,top,reversal,False,1,1,coincide
GBPJPY,2024-06-24 01:00:00,2024-06,top,reversal,False,2,1,coincide
GBPJPY,2024-06-26 09:00:00,2024-06,top,continuation,False,7,0,coincide
GBPJPY,2024-07-01 01:00:00,2024-07,top,continuation,False,2,0,coincide
GBPJPY,2024-07-05 09:00:00,2024-07,top,reversal,False,3,1,coincide
GBPJPY,2024-07-08 05:00:00,2024-07,top,reversal,False,3,1,coincide
GBPJPY,2024-07-09 01:00:00,2024-07,top,continuation,False,7,0,coincide
GBPJPY,2024-08-05 01:00:00,2024-08,bottom,continuation,False,1,0,coincide
GBPJPY,2025-10-08 17:00:00,2025-10,top,reversal,False,4,1,coincide
GBPJPY,2026-07-15 21:00:00,2026-07,top,reversal,False,3,1,coincide
GBPJPY,2026-08-03 21:00:00,2026-08,bottom,reversal,False,15,1,coincide
GBPJPY,2026-09-08 21:00:00,2026-09,bottom,reversal,False,9,1,coincide
CADJPY,2021-02-15 22:00:00,2021-02,top,reversal,False,2,1,coincide
CADJPY,2021-02-24 22:00:00,2021-02,top,continuation,False,2,0,coincide
CADJPY,2021-03-11 22:00:00,2021-03,top,continuation,False,3,0,coincide
CADJPY,2021-08-20 01:00:00,2021-08,bottom,continuation,False,1,0,coincide
CADJPY,2022-03-16 21:00:00,2022-03,top,reversal,False,1,1,coincide
CADJPY,2022-03-17 17:00:00,2022-03,top,continuation,False,3,0,coincide
CADJPY,2022-03-21 21:00:00,2022-03,top,continuation,False,1,0,coincide
CADJPY,2022-03-22 09:00:00,2022-03,top,continuation,False,3,0,coincide
CADJPY,2022-03-24 13:00:00,2022-03,top,reversal,False,3,1,coincide
CADJPY,2022-03-25 13:00:00,2022-03,top,continuation,False,3,0,coincide
CADJPY,2022-04-19 21:00:00,2022-04,top,reversal,False,1,1,coincide
CADJPY,2022-04-28 05:00:00,2022-04,top,reversal,False,1,1,coincide
CADJPY,2022-04-28 13:00:00,2022-04,top,reversal,False,6,1,coincide
CADJPY,2022-06-08 09:00:00,2022-06,top,reversal,False,1,1,coincide
CADJPY,2022-12-01 22:00:00,2022-12,bottom,continuation,False,2,0,coincide
CADJPY,2022-12-30 14:00:00,2022-12,bottom,continuation,False,4,0,coincide
CADJPY,2023-06-16 05:00:00,2023-06,top,continuation,False,2,0,coincide
CADJPY,2023-06-22 21:00:00,2023-06,top,reversal,False,1,1,coincide
CADJPY,2023-06-23 17:00:00,2023-06,top,reversal,False,3,1,coincide
CADJPY,2023-09-19 05:00:00,2023-09,top,continuation,False,1,0,coincide
CADJPY,2024-04-26 01:00:00,2024-04,top,continuation,True,1,0,coincide
CADJPY,2024-06-27 13:00:00,2024-06,top,reversal,False,5,1,coincide
CADJPY,2024-08-05 01:00:00,2024-08,bottom,continuation,False,1,0,coincide
CADJPY,2024-09-09 01:00:00,2024-09,bottom,reversal,False,2,1,coincide
CADJPY,2024-09-09 13:00:00,2024-09,bottom,continuation,False,6,0,coincide
CADJPY,2024-09-10 21:00:00,2024-09,bottom,continuation,False,1,0,coincide
CADJPY,2024-09-12 21:00:00,2024-09,bottom,continuation,False,2,0,coincide
CADJPY,2024-09-17 01:00:00,2024-09,bottom,reversal,False,3,1,coincide
CADJPY,2024-11-27 22:00:00,2024-11,bottom,continuation,False,6,0,coincide
CADJPY,2024-12-02 06:00:00,2024-12,bottom,continuation,False,2,0,coincide
CADJPY,2025-01-16 22:00:00,2025-01,bottom,reversal,False,4,1,coincide
CADJPY,2025-02-21 14:00:00,2025-02,bottom,reversal,False,4,1,coincide
CADJPY,2025-02-24 14:00:00,2025-02,bottom,continuation,False,4,0,coincide
CADJPY,2025-02-25 14:00:00,2025-02,bottom,continuation,False,7,0,coincide
CADJPY,2025-02-27 10:00:00,2025-02,bottom,continuation,False,4,0,coincide
CADJPY,2025-03-03 18:00:00,2025-03,bottom,continuation,False,1,0,coincide
CADJPY,2025-03-04 10:00:00,2025-03,bottom,reversal,False,2,1,coincide
CADJPY,2025-03-10 05:00:00,2025-03,bottom,continuation,False,2,0,coincide
CADJPY,2026-08-02 21:00:00,2026-08,bottom,reversal,False,6,1,coincide
AUDJPY,2021-02-21 22:00:00,2021-02,top,reversal,False,2,1,coincide
AUDJPY,2021-02-24 22:00:00,2021-02,top,continuation,False,2,0,coincide
AUDJPY,2021-08-20 01:00:00,2021-08,bottom,continuation,False,1,0,coincide
AUDJPY,2022-03-16 21:00:00,2022-03,top,reversal,False,1,1,coincide
AUDJPY,2022-03-22 05:00:00,2022-03,top,continuation,False,1,0,coincide
AUDJPY,2022-03-25 13:00:00,2022-03,top,continuation,False,3,0,coincide
AUDJPY,2022-04-19 21:00:00,2022-04,top,reversal,False,1,1,coincide
AUDJPY,2023-03-12 21:00:00,2023-03,bottom,reversal,False,1,1,coincide
AUDJPY,2023-03-13 09:00:00,2023-03,bottom,reversal,False,1,1,coincide
AUDJPY,2023-06-15 01:00:00,2023-06,top,reversal,False,2,1,coincide
AUDJPY,2023-06-15 13:00:00,2023-06,top,continuation,False,4,0,coincide
AUDJPY,2023-06-19 13:00:00,2023-06,top,reversal,False,3,1,coincide
AUDJPY,2024-04-10 05:00:00,2024-04,top,reversal,False,1,1,coincide
AUDJPY,2024-06-27 13:00:00,2024-06,top,reversal,False,4,1,coincide
AUDJPY,2024-07-01 21:00:00,2024-07,top,continuation,False,5,0,coincide
AUDJPY,2024-07-09 01:00:00,2024-07,top,continuation,False,4,0,coincide
AUDJPY,2024-07-24 21:00:00,2024-07,bottom,continuation,False,1,0,coincide
AUDJPY,2024-08-05 01:00:00,2024-08,bottom,continuation,False,1,0,coincide
AUDJPY,2025-04-07 01:00:00,2025-04,bottom,reversal,False,2,1,coincide
AUDJPY,2025-04-09 21:00:00,2025-04,bottom,continuation,False,8,0,coincide
AUDJPY,2026-02-03 22:00:00,2026-02,top,reversal,False,7,1,coincide
AUDJPY,2026-03-11 01:00:00,2026-03,top,reversal,False,9,1,coincide
AUDJPY,2026-09-13 21:00:00,2026-09,bottom,reversal,False,3,1,coincide
NZDJPY,2021-02-21 22:00:00,2021-02,top,reversal,False,2,1,coincide
NZDJPY,2021-02-24 22:00:00,2021-02,top,continuation,False,2,0,coincide
NZDJPY,2021-10-14 21:00:00,2021-10,top,continuation,False,2,0,coincide
NZDJPY,2021-10-19 13:00:00,2021-10,top,continuation,False,3,0,coincide
NZDJPY,2022-03-22 21:00:00,2022-03,top,reversal,False,3,1,coincide
NZDJPY,2022-03-25 13:00:00,2022-03,top,continuation,False,3,0,coincide
NZDJPY,2022-04-19 21:00:00,2022-04,top,reversal,False,1,1,coincide
NZDJPY,2023-06-19 13:00:00,2023-06,top,reversal,False,3,1,coincide
NZDJPY,2024-02-23 02:00:00,2024-02,top,reversal,False,3,1,coincide
NZDJPY,2024-06-12 09:00:00,2024-06,top,reversal,False,7,1,coincide
NZDJPY,2024-06-14 01:00:00,2024-06,top,reversal,False,1,1,coincide
NZDJPY,2024-06-20 21:00:00,2024-06,top,continuation,False,4,0,coincide
NZDJPY,2024-06-25 05:00:00,2024-06,top,continuation,False,4,0,coincide
NZDJPY,2024-06-27 09:00:00,2024-06,top,reversal,False,4,1,coincide
NZDJPY,2024-06-28 05:00:00,2024-06,top,continuation,False,2,0,coincide
NZDJPY,2024-07-03 13:00:00,2024-07,top,reversal,False,8,1,coincide
NZDJPY,2024-07-05 17:00:00,2024-07,top,reversal,False,1,1,coincide
NZDJPY,2024-07-08 17:00:00,2024-07,top,continuation,False,5,0,coincide
NZDJPY,2024-07-10 17:00:00,2024-07,top,continuation,False,2,0,coincide
NZDJPY,2024-07-17 21:00:00,2024-07,bottom,reversal,False,1,1,coincide
NZDJPY,2024-07-18 17:00:00,2024-07,bottom,continuation,False,3,0,coincide
NZDJPY,2024-07-25 21:00:00,2024-07,bottom,reversal,False,2,1,coincide
NZDJPY,2024-12-02 22:00:00,2024-12,bottom,reversal,False,2,1,coincide
NZDJPY,2024-12-03 10:00:00,2024-12,bottom,reversal,False,3,1,coincide
NZDJPY,2024-12-08 22:00:00,2024-12,bottom,continuation,False,1,0,coincide
NZDJPY,2024-12-30 22:00:00,2024-12,bottom,continuation,False,1,0,coincide
NZDJPY,2025-01-01 18:00:00,2025-01,bottom,reversal,False,1,1,coincide
NZDJPY,2025-01-16 22:00:00,2025-01,bottom,continuation,True,4,0,coincide
NZDJPY,2025-01-30 22:00:00,2025-01,bottom,reversal,False,1,1,coincide
NZDJPY,2025-02-07 06:00:00,2025-02,bottom,continuation,False,2,0,coincide
NZDJPY,2025-02-10 14:00:00,2025-02,bottom,reversal,False,6,1,coincide
NZDJPY,2025-02-11 18:00:00,2025-02,bottom,reversal,False,1,1,coincide
NZDJPY,2025-02-25 22:00:00,2025-02,bottom,continuation,False,5,0,coincide
NZDJPY,2025-02-27 10:00:00,2025-02,bottom,continuation,False,2,0,coincide
NZDJPY,2025-03-03 02:00:00,2025-03,bottom,reversal,False,2,1,coincide
NZDJPY,2025-03-03 18:00:00,2025-03,bottom,continuation,False,1,0,coincide
NZDJPY,2025-04-07 01:00:00,2025-04,bottom,reversal,False,2,1,coincide
NZDJPY,2025-04-08 09:00:00,2025-04,bottom,continuation,False,1,0,coincide
NZDJPY,2026-01-22 10:00:00,2026-01,top,continuation,False,2,0,coincide
NZDJPY,2026-09-08 01:00:00,2026-09,bottom,reversal,False,3,1,coincide
NZDJPY,2026-09-08 21:00:00,2026-09,bottom,continuation,False,3,0,coincide
NZDJPY,2026-09-10 13:00:00,2026-09,bottom,reversal,False,3,1,coincide
EURUSD,2021-09-29 21:00:00,2021-09,bottom,continuation,False,3,0,coincide_dmatched
EURUSD,2021-11-15 22:00:00,2021-11,bottom,continuation,False,3,0,coincide_dmatched
EURUSD,2021-11-16 14:00:00,2021-11,bottom,continuation,False,3,0,coincide_dmatched
EURUSD,2022-03-06 22:00:00,2022-03,bottom,reversal,False,2,1,coincide_dmatched
EURUSD,2022-04-27 05:00:00,2022-04,bottom,continuation,False,1,0,coincide_dmatched
EURUSD,2022-07-11 21:00:00,2022-07,bottom,continuation,True,9,0,coincide_dmatched
EURUSD,2022-09-25 21:00:00,2022-09,bottom,reversal,False,1,1,coincide_dmatched
EURUSD,2023-01-12 10:00:00,2023-01,top,reversal,False,1,1,coincide_dmatched
EURUSD,2023-07-12 21:00:00,2023-07,top,continuation,False,2,0,coincide_dmatched
EURUSD,2023-11-14 22:00:00,2023-11,top,reversal,False,3,1,coincide_dmatched
EURUSD,2023-12-27 22:00:00,2023-12,top,reversal,False,3,1,coincide_dmatched
EURUSD,2024-04-16 21:00:00,2024-04,bottom,reversal,False,2,1,coincide_dmatched
EURUSD,2024-08-13 21:00:00,2024-08,top,continuation,False,2,0,coincide_dmatched
EURUSD,2024-08-19 13:00:00,2024-08,top,continuation,False,5,0,coincide_dmatched
EURUSD,2024-11-14 06:00:00,2024-11,bottom,reversal,False,2,1,coincide_dmatched
EURUSD,2024-11-22 06:00:00,2024-11,bottom,reversal,False,4,1,coincide_dmatched
EURUSD,2024-12-18 22:00:00,2024-12,bottom,reversal,False,2,1,coincide_dmatched
